大陆全网,#genre#
龙华影剧,P2p://lino.homeunix.com:6007/59fd30d6000988d702d341a0202638f5.ts
sundance channel,P2p://lino.homeunix.com:6007/59fd30960001991702d2459c74bd52f1.ts
阿里郎电视台,P2p://lino.homeunix.com:6007/59fd303f000e8d8702d0f510645c2ff4.ts
寰宇财经,P2p://lino.homeunix.com:6007/59fd2b98000b4fba02bec7ed4c560211.ts
TVBS 精彩台,P2p://lino.homeunix.com:6007/59fd250f000aa01602a54096673b0f2a.ts
好消息 2,P2p://lino.homeunix.com:6007/59fcf6310003171001ee2b72507f276b.ts
博斯运动,P2p://lino.homeunix.com:6007/59fcf5fa00018d0c01ed543c25887aed.ts
博斯高球一台,P2p://lino.homeunix.com:6007/59fcf4c90006ba2c01e8ae1c1ec827ca.ts
Warner Bros,P2p://lino.homeunix.com:6007/5a321796000072dfd4b2057134a263e5.ts
TVB8,P2p://lino.homeunix.com:6007/5a32174e0001f481d4b0ec8f67f06c2b.ts
Nick Jr,P2p://lino.homeunix.com:6007/59fcf253000a066a01df120704291dc3.ts
Z 频道,P2p://lino.homeunix.com:6007/5acb650d0006707f2b8d716537d413a9.ts
HKS,P2p://lino.homeunix.com:6007/5afbd0d7000dfbc54833015a3ca55f37.ts
霹雳台湾台,P2p://lino.homeunix.com:6007/5b07a59b0005c8ff766a65e653565438.ts
ELTA影剧,P2p://lino.homeunix.com:6007/59fd07e7000727bb02335b6b31754db5.ts
博斯网球,P2p://lino.homeunix.com:6007/59fd0790000c3d34023208dc252633c0.ts
中视,P2p://lino.homeunix.com:6007/59fd09bd0002ab6d023a86337415321a.ts
华视,P2p://lino.homeunix.com:6007/59fd23240005c9a4029dc1561885012e.ts
TVBS,P2p://lino.homeunix.com:6007/59fd20d3000f24fd0294b75f4a555e2a.ts
纬来综合,P2p://lino.homeunix.com:6007/59fd206e00099d6f02932b6078c86d9a.ts
靖天育乐台,P2p://lino.homeunix.com:6007/59fd3068000ea26902d195477bc86f19.ts
History2,P2p://lino.homeunix.com:6007/59fd2b7900012c9002be4c3577197bb9.ts
中华美食频道,P2p://lino.homeunix.com:6007/59fd2b35000d642c02bd45b223ec494c.ts
鸿基影剧台,P2p://lino.homeunix.com:6007/59fd2a8b000cb57f02baad731b97024c.ts
佛卫慈悲台,P2p://lino.homeunix.com:6007/59fd2a4f00097fcf02b9c2482e3e76cf.ts
都市剧场,P2p://lino.homeunix.com:6007/59fd276d000b8b6d02ae80040368597e.ts
翡翠台,P2p://lino.homeunix.com:6007/5ad32c0d0000bbd049ef0eab717740e2.ts
翡翠台,P2p://sdgdklwos.finetv.tv:9906/5a562a0b000d7041619b441d562d5ee8.ts
互动新闻,P2p://lino.homeunix.com:6007/5a562bec0007bfd761a2998e00b83dd5.ts
互动新闻,P2p://lino.homeunix.com:6007/5ad32bdc000b780449ee52022e841cf7.ts
J2台,P2p://lino.homeunix.com:6007/59fd25e80008aaec02a88fc1476f2edf.ts
J2台,P2p://lino.homeunix.com:6007/5ad32b7d000cca4049ecdf4812f47470.ts
J5台,P2p://lino.homeunix.com:6007/59fd314f000be93d02d51ae40a3a24e8.ts
J5台,P2p://lino.homeunix.com:6007/5ad32aed000d8fa649eaacf716d70340.ts
TVB经典台,P2p://lino.homeunix.com:6007/5b2f1fc50006bfe610a020d967055499.ts
有线新闻台,P2p://lino.homeunix.com:6007/5a3251a3000ddd81d594cba410f708d7.ts
31有线新闻台,P2p://lino.homeunix.com:6007/5a3251a3000ddd81d594cba410f708d7.ts
HKC财经资讯台,P2p://lino.homeunix.com:6007/5b062d6d000a4d8670acf35f53803edf.ts
香港开电视,P2p://lino.homeunix.com:6007/5bfe45350001d559aff550f375a22110.ts
EYETV旅游,P2p://lino.homeunix.com:6007/59fd27c4000cb3b102afd41b5cc4003d.tsHistory
EYETV旅游,P2p://lino.homeunix.com:6007/59fd16f900060059026e396d395f3348.ts
NBA,P2p://lino.homeunix.com:6007/59fd169800027ee0026cbdab73845c4a.ts
Ci罪案侦缉,P2p://lino.homeunix.com:6007/59fd2824000df04802b14b7973731f54.ts
新视觉,P2p://lino.homeunix.com:6007/59fd2707000213d002acef2341433091.ts
Boomerang,P2p://lino.homeunix.com:6007/59fd37c100015d9d02ee4584223001fe.ts
MY KIDS,P2p://lino.homeunix.com:6007/59fd3515000d559a02e3d8b272784315.ts
NHK1,P2p://lino.homeunix.com:6007/59fd31de000aa04a02d7492e63a44fb1.ts
E! Entertainment,P2p://lino.homeunix.com:6007/59fd29f4000d9cec02b85fd97aba3e4f.ts
海峡卫视,P2p://lino.homeunix.com:6007/5aefbc720007aafb1903017e4bc35206.ts
非凡商业,P2p://lino.homeunix.com:6007/5aeff2a40009201319d6b52c400a4a93.ts

电影综合,sop://api/cibn.php?id=2
中国交通,sop://api/cibn.php?id=36
纪录片,sop://api/cibn.php?id=22
环球奇观,sop://api/cibn.php?id=37
收藏,sop://api/cibn.php?id=164
综合,sop://api/cibn.php?id=18
虎牙频道,#genre#
超级英雄,https://aldirect.rtmp.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8
女神系列2,https://aldirect.rtmp.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_1200.m3u8
吴京,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8
五福星系列,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220040-11537227221659811840-2713685416-10057-A-1524041498-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29169025-2686220040-11537227221659811840-2713685416-10057-A-1524041498-1_1200.m3u8
红色经典,https://aldirect.rtmp.huya.com/huyalive/30765679-2533224718-10880117317228822528-3049003134-10057-A-0-1_1200.m3u8
刘德华,https://aldirect.rtmp.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
好莱坞,https://aldirect.rtmp.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-1521100607-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2484192572-10669525853706125312-2847687498-10057-A-1521100607-1_1200.m3u8
生化危机,https://aldirect.rtmp.huya.com/huyalive/28466698-2689654156-11551976637570482176-2847699186-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/28466698-2689654156-11551976637570482176-2847699186-10057-A-0-1_1200.m3u8
重案六组,https://aldirect.rtmp.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8
科幻启示录,https://aldirect.rtmp.huya.com/huyalive/30765679-2499070088-10733424298371842048-2789274548-10057-A-1521102596-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2499070088-10733424298371842048-2789274548-10057-A-1521102596-1_1200.m3u8
洪金宝,https://aldirect.rtmp.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689406282-11550912026846953472-2789274558-10057-A-0-1_1200.m3u8
喜剧,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414567-10971127025691000832-3048991638-10057-A-0-1_1200.m3u8
迪士尼,https://aldirect.rtmp.huya.com/huyalive/29106097-2689406818-11550914328949424128-2789274560-10057-A-1525417691-1_1200.m3u8
徐克,https://aldirect.rtmp.huya.com/huyalive/29106097-2689447148-11551087544980471808-2789253872-10057-A-1525420294-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689447148-11551087544980471808-2789253872-10057-A-1525420294-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689447148-11551087544980471808-2789253872-10057-A-1525420294-1_1200.m3u8
灾难,https://aldirect.rtmp.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
电锯惊魂,https://al.hls.huya.com/huyalive/29106097-2689451202-11551104956777889792-2789274590-10057-A-0-1_1200.m3u8
金庸电影,https://aldirect.rtmp.huya.com/huyalive/29359996-2689645314-11551938661469650944-2847687586-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29359996-2689645314-11551938661469650944-2847687586-10057-A-0-1_1200.m3u8
黄渤,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1_1200.m3u8
泰国鬼片,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220062-11537227316149092352-2777037828-10057-A-1524041857-1_1200.m3u8
好莱坞大片,https://aldirect.rtmp.huya.com/huyalive/30765679-2672001664-11476159761737580544-3048991600-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2672001664-11476159761737580544-3048991600-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2672001664-11476159761737580544-3048991600-10057-A-0-1_1200.m3u8
周润发,https://aldirect.rtmp.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2460685774-10568564925062447104-2789253840-10057-A-0-1_1200.m3u8
速度与激情,https://aldirect.rtmp.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
开心鬼,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220062-11537227316149092352-2777037828-10057-A-1524041857-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29169025-2686220062-11537227316149092352-2777037828-10057-A-1524041857-1_1200.m3u8
大陆高清电影,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414680-10971127511022305280-3048991634-10057-A-0-1.m3u8
香港高清电影,https://aldirect.rtmp.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
国语动漫电影,https://aldirect.rtmp.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1.m3u8
国语动漫,https://aldirect.rtmp.huya.com/huyalive/94525224-2553630828-10967760892317401088-3049003140-10057-A-0-1_1200.m3u8
好莱坞电影1,https://aldirect.rtmp.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
好莱坞电影2,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220018-11537227127170531328-2847699120-10057-A-1524041208-1_1200.m3u8
惊悚大片,https://aldirect.rtmp.huya.com/huyalive/29106097-2689447600-11551089486305689600-2789274568-10057-A-1525420695-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29106097-2689447600-11551089486305689600-2789274568-10057-A-1525420695-1_1200.m3u8
徐峥,https://aldirect.rtmp.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/30765679-2689675828-11552069718101721088-3048991626-10057-A-0-1_1200.m3u8
甄子丹,https://aldirect.rtmp.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29169025-2686219938-11537226783573147648-2847699096-10057-A-1524024759-1_1200.m3u8
女神系列3,https://aldirect.rtmp.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1_1200.m3u8
林正英2,https://aldirect.rtmp.huya.com/huyalive/29359996-2689615538-11551810774523445248-2847687642-10057-A-1525496014-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29359996-2689615538-11551810774523445248-2847687642-10057-A-1525496014-1_1200.m3u8
动漫-蜡笔小新,https://aldirect.rtmp.huya.com/huyalive/94525224-2503194318-10751137731343024128-2847699212-10057-A-0-1_1200.m3u8
动漫-火神君,https://aldirect.rtmp.huya.com/huyalive/94525224-2604793726-11187503865995984896-3049003148-10057-A-0-1_1200.m3u8
动漫-十万个冷笑话,https://aldirect.rtmp.huya.com/huyalive/94525224-2553630828-10967760892317401088-3049003140-10057-A-0-1_1200.m3u8
动漫-茶啊二中290218589（已满）,https://al.hls.huya.com/huyalive/94525224-2583266468-11095044996913430528-2633424538-10057-A-0-1_1200.m3u8
动漫-1000种死法,https://aldirect.rtmp.huya.com/huyalive/29141112-2689666878-11552031278144421888-3049003116-10057-A-0-1_1200.m3u8
爱情公寓,https://aldirect.rtmp.huya.com/huyalive/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1_1200.m3u8
终极一班,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220910-11537230958281359360-2847687608-10057-A-1524018691-1_1200.m3u8
新三国,https://aldirect.rtmp.huya.com/huyalive/30765679-2523417353-10837995005293887488-2847699118-10057-A-0-1_1200.m3u8
神雕侠侣,https://aldirect.rtmp.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8
笑傲江湖,https://aldirect.rtmp.huya.com/huyalive/29359996-2689640740-11551919016289239040-2847699140-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29359996-2689640740-11551919016289239040-2847699140-10057-A-0-1_1200.m3u8
特警力量,https://aldirect.rtmp.huya.com/huyalive/29141112-2689671100-11552049411496345600-3048959608-10057-A-0-1_1200.m3u8
卧底警匪,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220598-11537229618251563008-2847687556-10057-A-1524043048-1_1200.m3u8
鹿鼎记,https://aldirect.rtmp.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_1200.m3u8
士兵突击,https://aldirect.rtmp.huya.com/huyalive/94525224-2579683622-11079656790516826112-2789274566-10057-A-1521167951-1_1200.m3u8
兲龙八部,https://aldirect.rtmp.huya.com/huyalive/30765679-2523417506-10837995662423883776-2777071322-10057-A-0-1_1200.m3u8
少年包青天,https://aldirect.rtmp.huya.com/huyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1_1200.m3u8
侠客行,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414889-10971128408670470144-3048991640-10057-A-0-1_1200.m3u8
魔幻手机,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220680-11537229970438881280-2847687524-10057-A-0-1_1200.m3u8
康熙王朝,https://aldirect.rtmp.huya.com/huyalive/29141112-2691519968-11559990239090966528-3049003118-10057-A-0-1_1200.m3u8
倚天屠龙刀,https://aldirect.rtmp.huya.com/huyalive/29141112-2525901554-10848664567345577984-2847687634-10057-A-0-1_1200.m3u8
咱们结婚吧,https://aldirect.rtmp.huya.com/huyalive/29106097-2689287372-11550401312285786112-2789253858-10057-A-0-1_1200.m3u8
倚天屠龙记,https://aldirect.rtmp.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8#https://aldirect.rtmp.huya.com/huyalive/29141112-2525901554-10848664567345577984-2847687634-10057-A-0-1_1200.m3u8
谍战,https://aldirect.rtmp.huya.com/huyalive/29141112-2689670234-11552045692054667264-3048959590-10057-A-1525515454-1_1200.m3u8
三国演义,https://aldirect.rtmp.huya.com/huyalive/29169025-2686221140-11537231946123837440-3049003146-10057-A-0-1_1200.m3u8
民兵葛二蛋,https://aldirect.rtmp.huya.com/huyalive/30765679-2675956786-11493146881379270656-3049003120-10057-A-0-1_1200.m3u8
射雕英雄传,https://aldirect.rtmp.huya.com/huyalive/30765679-2686220976-11537231241749200896-3049003126-10057-A-0-1_1200.m3u8
雪山飞狐,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220976-11537231241749200896-2847699180-10057-A-0-1_1200.m3u8
我的兄弟叫顺溜,https://aldirect.rtmp.huya.com/huyalive/30765679-2523205260-10837084072795176960-2789274532-10057-A-1511870010-1_1200.m3u8
西游记,https://aldirect.rtmp.huya.com/huyalive/29141112-2689673336-11552059015043219456-3048991588-10057-A-0-1_1200.m3u8
龙门镖局,https://aldirect.rtmp.huya.com/huyalive/29106097-2689454638-11551119714285518848-2847687516-10057-A-0-1_1200.m3u8
家有儿女,https://aldirect.rtmp.huya.com/huyalive/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_1200.m3u8
济公,https://aldirect.rtmp.huya.com/huyalive/29169025-2686221242-11537232384210501632-2847687560-10057-A-0-1_1200.m3u8
济公2,https://aldirect.rtmp.huya.com/huyalive/29169025-2686221242-11537232384210501632-2847687560-10057-A-0-1_1200.m3u8
轩辕剑,https://aldirect.rtmp.huya.com/huyalive/28466698-2689663056-11552014862779416576-3048959692-10057-A-0-1_1200.m3u8
最佳搭档,https://aldirect.rtmp.huya.com/huyalive/30765679-2689675756-11552069408864075776-3048991624-10057-A-0-1_1200.m3u8
风云霸天下,https://aldirect.rtmp.huya.com/huyalive/94525224-2604793760-11187504012024872960-2847699160-10057-A-1523523587-1_1200.m3u8
战雷,https://aldirect.rtmp.huya.com/huyalive/28466698-2689654432-11551977822981455872-2847687622-10057-A-1525510118-1_1200.m3u8
张卫健,https://aldirect.rtmp.huya.com/huyalive/94525224-2472045388-10617354095687630848-2847687664-10057-A-1526356723-1_1200.m3u8
步步惊心,https://aldirect.rtmp.huya.com/huyalive/29169025-2686221544-11537233681290625024-2847687612-10057-A-1523933320-1_1200.m3u8
大宅门,https://aldirect.rtmp.huya.com/huyalive/29106097-2689284984-11550391055903883264-2847699150-10057-A-0-1_1200.m3u8
小鱼儿与花无缺,https://aldirect.rtmp.huya.com/huyalive/28466698-2689664968-11552023074756886528-3048991596-10057-A-1525513786-1_1200.m3u8
大秦帝国,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414808-10971128060778119168-3048959636-10057-A-0-1_1200.m3u8
上海滩,https://aldirect.rtmp.huya.com/huyalive/28466698-2689659874-11552001196193480704-2847699220-10057-A-0-1_1200.m3u8
人间正道是沧桑,https://aldirect.rtmp.huya.com/huyalive/30765679-2685178192-11532752518572408832-3048959604-10057-A-0-1_1200.m3u8
天外飞仙,https://aldirect.rtmp.huya.com/huyalive/29106097-2689283558-11550384931280519168-2789274528-10057-A-1525418694-1_1200.m3u8
少年锦衣卫,https://aldirect.rtmp.huya.com/huyalive/30765679-2475855302-10633717551718203392-2847687536-10057-A-1523416572-1_1200.m3u8
道师爷,https://aldirect.rtmp.huya.com/huyalive/29359996-2689642844-11551928052900429824-2847699142-10057-A-0-1_1200.m3u8
隋唐英雄传,https://aldirect.rtmp.huya.com/huyalive/29359996-2689637532-11551905238034153472-2847687564-10057-A-0-1_1200.m3u8
电影解说-空空说电影,https://aldirect.rtmp.huya.com/huyalive/29141112-2569555779-11036158036052803584-2847699238-10057-A-0-1_1200.m3u8
电影解说-老烟斗鬼故事,https://aldirect.rtmp.huya.com/huyalive/94525224-2670502970-11469722920020869120-3739254198-10057-A-0-1_1200.m3u8
电影解说-小侃看电影,https://aldirect.rtmp.huya.com/huyalive/94525224-2699462070-11594101307442462720-2966491422-10057-A-0-1_1200.m3u8
港台频道,#genre#
凤凰中文高清,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225942/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225948/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226143/1.m3u8
凤凰香港高清,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226120/1.m3u8#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=4
凤凰资讯高清,http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221225949/1.m3u8#http://ywotttv.bj.chinamobile.com/PLTV/88888888/224/3221226142/1.m3u8#https://116.77.72.195/streams/d/fhzx/playlist.m3u8
香港衛視HKS,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=5
香港開電視,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=6
viutv,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=7#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=19#http://pullhls.live.tp32.cn/live/8a3c7d4ac9a1b41cd5a6/playlist.m3u8
有线新闻台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=25#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=28#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=20#http://pull.scphsd.com/live/c168921bf03a5b29b115fc171/playlist.m3u8
无线新闻台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=8#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=21#http://pull.scphsd.com/live/b2c91a0b7621f513221a3ca71/playlist.m3u8
TVB無線財經資訊台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=9
j2,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=24#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=10#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=24#http://pullhls.live.tp32.cn/live/20ca7a1428a734ba17f2aa1a/playlist.m3u8
明珠台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=11#http://webftp7055008.ushost05.08jt.com/viptv.php?vid=23#http://livepgc0002.sobeycache.com/live/578mzm.m3u8#https://116.77.72.195/streams/d/mzt/playlist.m3u8
TVB星河,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=12
港台電視31,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=25
港台電視32,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=26
香港有線電影台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=27
有线603赛马,http://103.145.38.45/dl/ax166.php?id=1
有线18赛马,http://103.145.38.45/dl/axg166.php?id=2
香港有線高清603台,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=29
卫视中文,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=17
鳳凰卫视资讯,http://webftp7055008.ushost05.08jt.com/viptv.php?vid=18
有线603,rtmp://112.30.135.40:1935/live-zb.nanhailong.com/live/ch215
香港电影台HD,http://prdsecurelive.ainemo.com/live/yxdye7763.flv
香港HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
